87 64 66 70 59 59 62 63 0.343750 0.642857 0.625000 0.428571 0.285714 0.266667 0.466667 0.500000 5 4 0.029612 0.000000 1 1 -0.088837 -0.088837 1 0.376190 
89 64 66 70 58 59 61 62 0.406250 0.642857 0.625000 0.428571 0.214286 0.266667 0.400000 0.428571 5 4 0.029612 0.000000 1 1 -0.088837 -0.088837 1 0.428571 
88 63 67 71 58 60 61 63 0.375000 0.571429 0.687500 0.476190 0.214286 0.333333 0.400000 0.500000 4 4 0.000000 0.000000 1 2 -0.059225 -0.059225 1 0.473214 
88 63 65 69 58 59 63 62 0.375000 0.571429 0.562500 0.380952 0.214286 0.266667 0.533333 0.428571 5 4 0.029612 0.000000 1 1 -0.088837 -0.088837 1 0.357143 
89 63 65 69 57 59 63 63 0.406250 0.571429 0.562500 0.380952 0.142857 0.266667 0.533333 0.500000 5 4 0.029612 0.000000 1 1 -0.088837 -0.088837 1 0.428571 
87 63 66 69 57 59 62 64 0.343750 0.571429 0.625000 0.380952 0.142857 0.266667 0.466667 0.571429 5 4 0.029612 0.000000 1 2 -0.059225 -0.059225 1 0.482143 
88 63 65 69 57 59 63 63 0.375000 0.571429 0.562500 0.380952 0.142857 0.266667 0.533333 0.500000 5 4 0.029612 0.000000 1 1 -0.088837 -0.088837 1 0.428571 
88 63 66 70 58 60 62 64 0.375000 0.571429 0.625000 0.428571 0.214286 0.333333 0.466667 0.571429 4 4 0.000000 0.000000 1 2 -0.059225 -0.059225 1 0.410714 
89 63 65 69 58 59 62 63 0.406250 0.571429 0.562500 0.380952 0.214286 0.266667 0.466667 0.500000 5 4 0.029612 0.000000 1 1 -0.088837 -0.088837 1 0.357143 
89 63 65 71 58 59 64 64 0.406250 0.571429 0.562500 0.476190 0.214286 0.266667 0.600000 0.571429 5 4 0.029612 0.000000 1 6 0.059225 0.059225 1 0.385714 
85 64 66 70 58 59 63 63 0.281250 0.642857 0.625000 0.428571 0.214286 0.266667 0.533333 0.500000 5 0 0.029612 -0.118450 1 1 -0.088837 -0.088837 1 0.428571 
88 63 67 72 58 58 63 65 0.375000 0.571429 0.687500 0.523810 0.214286 0.200000 0.533333 0.642857 5 4 0.029612 0.000000 1 2 -0.059225 -0.059225 1 0.487500 
92 63 67 73 58 58 64 66 0.500000 0.571429 0.687500 0.571429 0.214286 0.200000 0.600000 0.714286 5 4 0.029612 0.000000 1 7 0.088838 0.088838 1 0.514286 
92 64 67 73 60 58 64 67 0.500000 0.642857 0.687500 0.571429 0.357143 0.200000 0.600000 0.785714 5 5 0.029612 0.029612 1 7 0.088838 0.088838 1 0.585714 
92 65 69 74 60 60 63 68 0.500000 0.714286 0.812500 0.619048 0.357143 0.333333 0.533333 0.857143 7 0 0.088838 -0.118450 0 7 0.088838 0.088838 1 0.523810 
92 64 69 74 58 60 63 65 0.500000 0.642857 0.812500 0.619048 0.214286 0.333333 0.533333 0.642857 4 4 0.000000 0.000000 1 2 -0.059225 -0.059225 1 0.598214 
91 64 68 73 58 60 64 66 0.468750 0.642857 0.750000 0.571429 0.214286 0.333333 0.600000 0.714286 4 4 0.000000 0.000000 1 2 -0.059225 -0.059225 1 0.535714 
89 64 66 70 58 59 65 66 0.406250 0.642857 0.625000 0.428571 0.214286 0.266667 0.666667 0.714286 5 4 0.029612 0.000000 1 7 0.088838 0.088838 1 0.500000 
90 64 66 72 55 62 62 65 0.437500 0.642857 0.625000 0.523810 0.000000 0.466667 0.466667 0.642857 4 4 0.000000 0.000000 1 1 -0.088837 -0.088837 1 0.642857 
90 63 66 70 57 61 63 64 0.437500 0.571429 0.625000 0.428571 0.142857 0.400000 0.533333 0.571429 4 4 0.000000 0.000000 1 2 -0.059225 -0.059225 1 0.482143 
88 64 67 68 58 61 62 62 0.375000 0.642857 0.687500 0.333333 0.214286 0.400000 0.466667 0.428571 4 4 0.000000 0.000000 1 2 -0.059225 -0.059225 1 0.473214 
90 63 65 68 57 61 63 63 0.437500 0.571429 0.562500 0.333333 0.142857 0.400000 0.533333 0.500000 4 4 0.000000 0.000000 1 1 -0.088837 -0.088837 1 0.428571 
90 63 64 69 57 58 64 65 0.437500 0.571429 0.500000 0.380952 0.142857 0.200000 0.600000 0.642857 5 4 0.029612 0.000000 1 7 0.088838 0.088838 1 0.500000 
90 62 64 69 58 59 64 64 0.437500 0.500000 0.500000 0.380952 0.214286 0.266667 0.600000 0.571429 5 4 0.029612 0.000000 1 6 0.059225 0.059225 1 0.385714 
90 62 64 69 58 58 64 63 0.437500 0.500000 0.500000 0.380952 0.214286 0.200000 0.600000 0.500000 5 4 0.029612 0.000000 1 6 0.059225 0.059225 1 0.400000 
89 63 65 69 57 59 66 63 0.406250 0.571429 0.562500 0.380952 0.142857 0.266667 0.733333 0.500000 5 4 0.029612 0.000000 1 6 0.059225 0.059225 1 0.590476 
88 63 65 68 57 59 63 63 0.375000 0.571429 0.562500 0.333333 0.142857 0.266667 0.533333 0.500000 5 4 0.029612 0.000000 1 1 -0.088837 -0.088837 1 0.428571 
88 63 64 69 56 60 63 63 0.375000 0.571429 0.500000 0.380952 0.071429 0.333333 0.533333 0.500000 4 4 0.000000 0.000000 1 1 -0.088837 -0.088837 1 0.500000 
88 63 66 67 57 60 62 63 0.375000 0.571429 0.625000 0.285714 0.142857 0.333333 0.466667 0.500000 4 3 0.000000 -0.029612 1 2 -0.059225 -0.059225 1 0.482143 
88 63 65 67 57 61 62 63 0.375000 0.571429 0.562500 0.285714 0.142857 0.400000 0.466667 0.500000 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.428571 
87 62 65 67 57 60 62 63 0.343750 0.500000 0.562500 0.285714 0.142857 0.333333 0.466667 0.500000 4 3 0.000000 -0.029612 1 2 -0.059225 -0.059225 1 0.419643 
88 63 65 67 56 60 62 64 0.375000 0.571429 0.562500 0.285714 0.071429 0.333333 0.466667 0.571429 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.500000 
87 62 65 69 57 59 63 64 0.343750 0.500000 0.562500 0.380952 0.142857 0.266667 0.533333 0.571429 5 4 0.029612 0.000000 1 7 0.088838 0.088838 1 0.428571 
87 63 64 68 56 58 62 63 0.343750 0.571429 0.500000 0.333333 0.071429 0.200000 0.466667 0.500000 5 4 0.029612 0.000000 1 1 -0.088837 -0.088837 1 0.500000 
86 63 64 67 58 58 62 62 0.312500 0.571429 0.500000 0.285714 0.214286 0.200000 0.466667 0.428571 5 3 0.029612 -0.029612 1 1 -0.088837 -0.088837 1 0.371429 
86 63 63 68 58 58 63 64 0.312500 0.571429 0.437500 0.333333 0.214286 0.200000 0.533333 0.571429 5 4 0.029612 0.000000 1 1 -0.088837 -0.088837 1 0.371429 
85 62 65 68 57 59 63 63 0.281250 0.500000 0.562500 0.333333 0.142857 0.266667 0.533333 0.500000 5 0 0.029612 -0.118450 1 2 -0.059225 -0.059225 1 0.419643 
87 62 65 68 57 60 63 63 0.343750 0.500000 0.562500 0.333333 0.142857 0.333333 0.533333 0.500000 4 4 0.000000 0.000000 1 2 -0.059225 -0.059225 1 0.419643 
88 63 66 67 57 60 63 63 0.375000 0.571429 0.625000 0.285714 0.142857 0.333333 0.533333 0.500000 4 3 0.000000 -0.029612 1 2 -0.059225 -0.059225 1 0.482143 
87 63 66 67 57 60 63 63 0.343750 0.571429 0.625000 0.285714 0.142857 0.333333 0.533333 0.500000 4 3 0.000000 -0.029612 1 2 -0.059225 -0.059225 1 0.482143 
87 62 65 67 57 61 63 63 0.343750 0.500000 0.562500 0.285714 0.142857 0.400000 0.533333 0.500000 4 3 0.000000 -0.029612 1 2 -0.059225 -0.059225 1 0.419643 
87 62 64 67 58 60 63 63 0.343750 0.500000 0.500000 0.285714 0.214286 0.333333 0.533333 0.500000 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.319048 
87 62 66 66 57 62 62 62 0.343750 0.500000 0.625000 0.238095 0.142857 0.466667 0.466667 0.428571 4 3 0.000000 -0.029612 1 2 -0.059225 -0.059225 1 0.482143 
87 63 65 66 58 60 64 64 0.343750 0.571429 0.562500 0.238095 0.214286 0.333333 0.600000 0.571429 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.385714 
86 61 65 67 57 62 61 64 0.312500 0.428571 0.562500 0.285714 0.142857 0.466667 0.400000 0.571429 4 3 0.000000 -0.029612 1 7 0.088838 0.088838 1 0.428571 
87 62 64 65 57 62 63 62 0.343750 0.500000 0.500000 0.190476 0.142857 0.466667 0.533333 0.428571 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.390476 
87 62 65 66 57 62 64 64 0.343750 0.500000 0.562500 0.238095 0.142857 0.466667 0.600000 0.571429 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.457143 
84 62 64 66 57 62 63 63 0.250000 0.500000 0.500000 0.238095 0.142857 0.466667 0.533333 0.500000 4 0 0.000000 -0.118450 1 6 0.059225 0.059225 1 0.390476 
85 62 64 65 58 62 64 64 0.281250 0.500000 0.500000 0.190476 0.214286 0.466667 0.600000 0.571429 4 0 0.000000 -0.118450 1 6 0.059225 0.059225 1 0.409524 
87 62 63 65 58 61 63 63 0.343750 0.500000 0.437500 0.190476 0.214286 0.400000 0.533333 0.500000 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.342857 
86 62 64 65 58 62 63 63 0.312500 0.500000 0.500000 0.190476 0.214286 0.466667 0.533333 0.500000 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.342857 
86 62 64 64 58 63 64 64 0.312500 0.500000 0.500000 0.142857 0.214286 0.533333 0.600000 0.571429 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.457143 
85 61 63 65 58 63 63 65 0.281250 0.428571 0.437500 0.190476 0.214286 0.533333 0.533333 0.642857 4 0 0.000000 -0.118450 1 7 0.088838 0.088838 1 0.452381 
85 62 63 64 59 63 64 64 0.281250 0.500000 0.437500 0.142857 0.285714 0.533333 0.600000 0.571429 4 0 0.000000 -0.118450 1 6 0.059225 0.059225 1 0.457143 
86 62 63 64 60 63 64 64 0.312500 0.500000 0.437500 0.142857 0.357143 0.533333 0.600000 0.571429 3 3 -0.029612 -0.029612 1 6 0.059225 0.059225 1 0.457143 
85 62 62 64 59 63 64 64 0.281250 0.500000 0.375000 0.142857 0.285714 0.533333 0.600000 0.571429 4 0 0.000000 -0.118450 1 6 0.059225 0.059225 1 0.457143 
85 62 63 64 59 63 64 65 0.281250 0.500000 0.437500 0.142857 0.285714 0.533333 0.600000 0.642857 4 0 0.000000 -0.118450 1 7 0.088838 0.088838 1 0.500000 
86 61 62 64 59 63 65 64 0.312500 0.428571 0.375000 0.142857 0.285714 0.533333 0.666667 0.571429 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.523810 
86 62 63 64 59 62 64 64 0.312500 0.500000 0.437500 0.142857 0.285714 0.466667 0.600000 0.571429 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.457143 
87 62 63 65 59 63 63 64 0.343750 0.500000 0.437500 0.190476 0.285714 0.533333 0.533333 0.571429 4 3 0.000000 -0.029612 1 7 0.088838 0.088838 1 0.380952 
87 62 64 65 59 64 64 64 0.343750 0.500000 0.500000 0.190476 0.285714 0.600000 0.600000 0.571429 4 3 0.000000 -0.029612 1 5 0.029612 0.029612 1 0.409524 
87 62 63 65 59 62 63 65 0.343750 0.500000 0.437500 0.190476 0.285714 0.466667 0.533333 0.642857 4 3 0.000000 -0.029612 1 7 0.088838 0.088838 1 0.452381 
87 62 64 64 59 63 65 64 0.343750 0.500000 0.500000 0.142857 0.285714 0.533333 0.666667 0.571429 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.523810 
87 62 63 65 60 62 65 65 0.343750 0.500000 0.437500 0.190476 0.357143 0.466667 0.666667 0.642857 3 3 -0.029612 -0.029612 1 6 0.059225 0.059225 1 0.476190 
86 61 64 65 58 64 64 65 0.312500 0.428571 0.500000 0.190476 0.214286 0.600000 0.600000 0.642857 4 3 0.000000 -0.029612 1 7 0.088838 0.088838 1 0.452381 
86 63 64 66 56 64 64 65 0.312500 0.571429 0.500000 0.238095 0.071429 0.600000 0.600000 0.642857 4 3 0.000000 -0.029612 1 7 0.088838 0.088838 1 0.571429 
87 62 64 64 59 63 64 65 0.343750 0.500000 0.500000 0.142857 0.285714 0.533333 0.600000 0.642857 4 3 0.000000 -0.029612 1 7 0.088838 0.088838 1 0.500000 
86 62 64 65 57 62 63 65 0.312500 0.500000 0.500000 0.190476 0.142857 0.466667 0.533333 0.642857 4 3 0.000000 -0.029612 1 7 0.088838 0.088838 1 0.500000 
86 63 64 66 58 62 63 64 0.312500 0.571429 0.500000 0.238095 0.214286 0.466667 0.533333 0.571429 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.357143 
86 62 65 66 57 62 62 64 0.312500 0.500000 0.562500 0.238095 0.142857 0.466667 0.466667 0.571429 4 3 0.000000 -0.029612 1 7 0.088838 0.088838 1 0.428571 
87 62 65 68 58 61 63 64 0.343750 0.500000 0.562500 0.333333 0.214286 0.400000 0.533333 0.571429 4 4 0.000000 0.000000 1 7 0.088838 0.088838 1 0.357143 
87 62 64 67 58 60 63 64 0.343750 0.500000 0.500000 0.285714 0.214286 0.333333 0.533333 0.571429 4 3 0.000000 -0.029612 1 7 0.088838 0.088838 1 0.357143 
88 62 63 67 58 61 64 65 0.375000 0.500000 0.437500 0.285714 0.214286 0.400000 0.600000 0.642857 4 3 0.000000 -0.029612 1 7 0.088838 0.088838 1 0.428571 
88 62 63 65 57 61 65 66 0.375000 0.500000 0.437500 0.190476 0.142857 0.400000 0.666667 0.714286 4 3 0.000000 -0.029612 1 7 0.088838 0.088838 1 0.571429 
87 63 64 67 58 61 63 65 0.343750 0.571429 0.500000 0.285714 0.214286 0.400000 0.533333 0.642857 4 3 0.000000 -0.029612 1 7 0.088838 0.088838 1 0.428571 
87 64 62 66 58 61 63 63 0.343750 0.642857 0.375000 0.238095 0.214286 0.400000 0.533333 0.500000 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.428571 
87 63 64 66 59 62 63 64 0.343750 0.571429 0.500000 0.238095 0.285714 0.466667 0.533333 0.571429 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.333333 
86 63 65 66 58 63 65 65 0.312500 0.571429 0.562500 0.238095 0.214286 0.533333 0.666667 0.642857 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.452381 
88 63 65 66 58 62 64 64 0.375000 0.571429 0.562500 0.238095 0.214286 0.466667 0.600000 0.571429 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.385714 
86 62 64 66 57 61 64 64 0.312500 0.500000 0.500000 0.238095 0.142857 0.400000 0.600000 0.571429 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.457143 
88 62 64 66 57 62 63 64 0.375000 0.500000 0.500000 0.238095 0.142857 0.466667 0.533333 0.571429 4 3 0.000000 -0.029612 1 7 0.088838 0.088838 1 0.428571 
88 62 64 66 58 62 64 64 0.375000 0.500000 0.500000 0.238095 0.214286 0.466667 0.600000 0.571429 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.385714 
86 62 65 67 57 62 63 63 0.312500 0.500000 0.562500 0.285714 0.142857 0.466667 0.533333 0.500000 4 3 0.000000 -0.029612 1 2 -0.059225 -0.059225 1 0.419643 
87 63 64 66 58 62 63 64 0.343750 0.571429 0.500000 0.238095 0.214286 0.466667 0.533333 0.571429 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.357143 
87 62 64 65 57 62 63 64 0.343750 0.500000 0.500000 0.190476 0.142857 0.466667 0.533333 0.571429 4 3 0.000000 -0.029612 1 7 0.088838 0.088838 1 0.428571 
85 63 65 67 56 61 63 65 0.281250 0.571429 0.562500 0.285714 0.071429 0.400000 0.533333 0.642857 4 0 0.000000 -0.118450 1 7 0.088838 0.088838 1 0.571429 
88 64 65 66 58 62 64 64 0.375000 0.642857 0.562500 0.238095 0.214286 0.466667 0.600000 0.571429 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.428571 
87 62 65 66 57 61 64 64 0.343750 0.500000 0.562500 0.238095 0.142857 0.400000 0.600000 0.571429 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.457143 
90 62 65 66 57 62 63 64 0.437500 0.500000 0.562500 0.238095 0.142857 0.466667 0.533333 0.571429 4 3 0.000000 -0.029612 1 7 0.088838 0.088838 1 0.428571 
88 63 65 65 58 63 64 64 0.375000 0.571429 0.562500 0.190476 0.214286 0.533333 0.600000 0.571429 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.409524 
89 63 65 66 57 62 63 63 0.406250 0.571429 0.562500 0.238095 0.142857 0.466667 0.533333 0.500000 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.428571 
89 63 65 66 57 62 63 65 0.406250 0.571429 0.562500 0.238095 0.142857 0.466667 0.533333 0.642857 4 3 0.000000 -0.029612 1 7 0.088838 0.088838 1 0.500000 
88 63 64 66 57 62 63 65 0.375000 0.571429 0.500000 0.238095 0.142857 0.466667 0.533333 0.642857 4 3 0.000000 -0.029612 1 7 0.088838 0.088838 1 0.500000 
87 62 63 67 57 62 63 62 0.343750 0.500000 0.437500 0.285714 0.142857 0.466667 0.533333 0.428571 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.390476 
89 63 65 66 58 62 62 62 0.406250 0.571429 0.562500 0.238095 0.214286 0.466667 0.466667 0.428571 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.357143 
88 63 64 66 58 61 62 62 0.375000 0.571429 0.500000 0.238095 0.214286 0.400000 0.466667 0.428571 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.357143 
87 63 64 66 58 61 63 62 0.343750 0.571429 0.500000 0.238095 0.214286 0.400000 0.533333 0.428571 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.357143 
88 63 64 66 57 62 64 62 0.375000 0.571429 0.500000 0.238095 0.142857 0.466667 0.600000 0.428571 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.457143 
88 62 65 64 58 63 62 63 0.375000 0.500000 0.562500 0.142857 0.214286 0.533333 0.466667 0.500000 4 3 0.000000 -0.029612 1 2 -0.059225 -0.059225 1 0.419643 
87 63 64 65 58 62 63 63 0.343750 0.571429 0.500000 0.190476 0.214286 0.466667 0.533333 0.500000 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.380952 
88 63 64 66 58 62 63 64 0.375000 0.571429 0.500000 0.238095 0.214286 0.466667 0.533333 0.571429 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.357143 
88 63 64 66 58 62 63 63 0.375000 0.571429 0.500000 0.238095 0.214286 0.466667 0.533333 0.500000 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.357143 
88 63 64 63 57 62 63 63 0.375000 0.571429 0.500000 0.095238 0.142857 0.466667 0.533333 0.500000 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.476190 
88 63 64 66 58 61 63 63 0.375000 0.571429 0.500000 0.238095 0.214286 0.400000 0.533333 0.500000 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.357143 
89 63 64 66 58 61 64 64 0.406250 0.571429 0.500000 0.238095 0.214286 0.400000 0.600000 0.571429 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.385714 
88 62 64 64 58 62 63 64 0.375000 0.500000 0.500000 0.142857 0.214286 0.466667 0.533333 0.571429 4 3 0.000000 -0.029612 1 7 0.088838 0.088838 1 0.428571 
86 63 65 66 58 62 63 64 0.312500 0.571429 0.562500 0.238095 0.214286 0.466667 0.533333 0.571429 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.357143 
89 63 64 66 57 62 64 64 0.406250 0.571429 0.500000 0.238095 0.142857 0.466667 0.600000 0.571429 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.457143 
88 63 63 65 58 62 64 64 0.375000 0.571429 0.437500 0.190476 0.214286 0.466667 0.600000 0.571429 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.409524 
87 62 64 66 57 62 64 64 0.343750 0.500000 0.500000 0.238095 0.142857 0.466667 0.600000 0.571429 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.457143 
89 63 63 66 58 62 64 63 0.406250 0.571429 0.437500 0.238095 0.214286 0.466667 0.600000 0.500000 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.385714 
89 62 64 65 58 62 65 64 0.406250 0.500000 0.500000 0.190476 0.214286 0.466667 0.666667 0.571429 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.476190 
89 63 64 65 58 63 64 63 0.406250 0.571429 0.500000 0.190476 0.214286 0.533333 0.600000 0.500000 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.409524 
88 63 65 66 58 62 63 63 0.375000 0.571429 0.562500 0.238095 0.214286 0.466667 0.533333 0.500000 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.357143 
88 63 64 66 58 63 63 64 0.375000 0.571429 0.500000 0.238095 0.214286 0.533333 0.533333 0.571429 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.357143 
89 63 64 66 58 63 63 63 0.406250 0.571429 0.500000 0.238095 0.214286 0.533333 0.533333 0.500000 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.357143 
88 63 64 65 59 63 63 63 0.375000 0.571429 0.500000 0.190476 0.285714 0.533333 0.533333 0.500000 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.380952 
87 63 64 66 58 62 63 64 0.343750 0.571429 0.500000 0.238095 0.214286 0.466667 0.533333 0.571429 4 3 0.000000 -0.029612 1 1 -0.088837 -0.088837 1 0.357143 
90 62 64 65 58 63 63 65 0.437500 0.500000 0.500000 0.190476 0.214286 0.533333 0.533333 0.642857 4 3 0.000000 -0.029612 1 7 0.088838 0.088838 1 0.452381 
87 61 64 66 58 62 63 63 0.343750 0.428571 0.500000 0.238095 0.214286 0.466667 0.533333 0.500000 4 3 0.000000 -0.029612 1 6 0.059225 0.059225 1 0.319048 
